"Function","Random_effect","Actinobacteriota_slope","Bacteroidota_slope","Firmicutes_slope","Proteobacteria_slope","Actinobacteriota_pred_70","Actinobacteriota_pred_80","Actinobacteriota_pred_90","Actinobacteriota_pred_100","Bacteroidota_pred_70","Bacteroidota_pred_80","Bacteroidota_pred_90","Bacteroidota_pred_100","Firmicutes_pred_70","Firmicutes_pred_80","Firmicutes_pred_90","Firmicutes_pred_100","Proteobacteria_pred_70","Proteobacteria_pred_80","Proteobacteria_pred_90","Proteobacteria_pred_100","R2_m","R2_c","pvalue","pvalue_int"
"M00022","Random_slope",0.0842595896393634,0.0458632061236702,0.0745527363409178,0.03459930650757,0.536616820590805,0.728954747971653,0.861990504450953,0.935506138588561,0.494021584294171,0.606999541865875,0.70958087074083,0.794453370995286,0.525251517127748,0.699857511859326,0.83091792856401,0.9119495049842,0.457409526836225,0.543692605943639,0.627430754131516,0.704163463722872,0.0573654999752411,0.108200045496026,0.000807439219810989,0.0049986949321211
"M00023","Random_slope",0.0583025518669658,0.0536471345381844,0.0445249199330426,0.0285941613541167,0.156963873451461,0.250120707352767,0.374035464062612,0.517014032943608,0.179238073112727,0.271891536198094,0.38969951708803,0.521959835847599,0.198677557012732,0.279019378512524,0.376581905610187,0.485296084812787,0.340770623129694,0.407594070681137,0.478019495204416,0.549329727833369,0.0347692297846547,0.0732587364274213,0.0060552257941229,0.488749327087431
"M00024","Random_slope",0.0359159161743982,0.0237092809408704,0.0240755894727243,0.065173361921967,0.264297207822405,0.339708657895052,0.42422972467833,0.513428150243261,0.351396252871861,0.407136748018805,0.465375048349192,0.52457292983283,0.266476073152767,0.31608556454028,0.370268768147211,0.427928446834639,0.1979323622804,0.321358877228356,0.476068216813818,0.635511059695484,0.0236926854610229,0.0414943228736569,0.0175654356203755,0.20619923036732
"M00025","Random_slope",0.0431457632472283,0.0264785441828326,0.0237572675687284,0.0611119784078902,0.233505056041592,0.319261713573525,0.419285028339979,0.526412522254166,0.32992327574335,0.390848581006474,0.455378725786765,0.521442898488519,0.285177964657981,0.335960618351887,0.390841869907837,0.448631344489154,0.159538058403526,0.259119618228761,0.391876892889936,0.542817418743247,0.0173352818038123,0.0411229632280651,0.0346285133221128,0.280228920354561
"M00026","Random_slope",0.0440648531848953,0.0516900903537271,0.0586617608786624,0.0330665738078494,0.447449486385311,0.557165775070083,0.661573881683402,0.752308859963037,0.237350757345178,0.342908804732544,0.466685089001533,0.594703371058574,0.286010830534333,0.418673664466485,0.564242223539378,0.699520320022486,0.471128675419016,0.553556712389902,0.633141464886275,0.706072193367656,0.0485995421335951,0.0854011526447755,0.000237719645572674,0.108306696623682
"M00027","Random_intercept",0.00816707469188834,0.0591384664661622,0.0702253055280967,0.0334462285346075,0.0597278231472723,0.0644828201957787,0.069588351695752,0.0750656858812875,0.0461599196123425,0.080394464988498,0.136388590359248,0.221968738286848,0.00368579768492299,0.00741121076706891,0.0148459694953696,0.0295173145692609,0.0825573087287737,0.111685880373049,0.149418029444418,0.197069681128792,0.0863964723275965,0.140756815527869,8.05695062314225e-05,0.256643021367247
"M00028","Random_slope",0.0616511097328041,0.0291530050741916,0.0526958648717209,0.0397042655091071,0.479620469324285,0.630636363666396,0.759777287331706,0.854205036838074,0.11493248542123,0.148073812473925,0.188733757857985,0.237446758951158,0.371361682507327,0.500144760624601,0.628908634670674,0.741637384682678,0.301660064168591,0.391178159101591,0.488671958804176,0.587035275244512,0.129339529841171,0.184593747673081,0.00898665421568411,0.246601225159812
"M00029","Random_slope",0.0411344666964606,0.044722113240509,0.0326168666951173,0.0285930866634219,0.288009236616464,0.379015806008143,0.479415877310257,0.581506699993567,0.125996681823961,0.183980651647497,0.260689811381943,0.355450596456328,0.288657686526881,0.359912580458348,0.437928127764511,0.519139080071041,0.245476621032413,0.302176760897673,0.365627140012624,0.434112408349716,0.0291174227932437,0.0477408842025732,0.00250403976742622,0.660505882980258
"M00030","Random_intercept",-0.120941339421659,0.00770014516717622,0.0602097879510798,0.0538237038479904,5.97941894737432e-07,1.78409346336985e-07,5.32324056421165e-08,1.58830735034382e-08,0.0794391829849595,0.0852556777901363,0.0914557429266674,0.0980583624462939,0.00665854683306283,0.0120916437936323,0.0218603610987556,0.0392079087482292,0.000626609127258898,0.00107289225249806,0.00183644275879991,0.00314168398553348,0.166747727502883,0.172954213269509,3.15042728442625e-08,0.0100801836438393
"M00032","Random_slope",0.0212732041985086,0.0139115375525655,0.0360415392261916,0.0143651281697716,0.079796613689381,0.0968800637476177,0.117155231450799,0.141011083777223,0.249541254666378,0.276488931801884,0.305163328140948,0.335432813575328,0.0442591802742924,0.0622684661068596,0.086939222172627,0.120132315127044,0.114572783691549,0.129971735592004,0.147096521079868,0.16604700523235,0.0512173759034885,0.0751301661161378,0.000941991532096475,0.245598859066242
"M00033","Random_slope",0.0118762187808478,0.0127590881716411,0.0142100257323591,0.0166553293727307,0.251818261224927,0.274845406083127,0.299136344413,0.324613097944197,0.157308199620579,0.174970251727028,0.19415844431624,0.214902797886192,0.195931525861136,0.219288249052025,0.2445823565926,0.271778389914278,0.202345283903796,0.230560866824965,0.261421438271161,0.29482992054625,0.00469250524912515,0.0127697900001505,0.0299838095042049,0.993810066831436
